file,Domain,sent_index,token_id,token_form,token_lemma,sense,sentence,de_aligned_forms,de_aligned_lemmas,de_sentence
Pol15_en.conllu,Pol,10,21,meaningful,meaningful,Appreciation,"And I think what we 've learned is that , if you 're a teacher , your words can be meaningful , but if you 're a compassionate teacher , they can be especially meaningful .",bedeutend,bedeutend,"Ich glaube , wir haben gelernt , dass die Worte eines Lehrers bedeutend sein können , aber die eines engagierten Lehrers besonders bedeutungsvoll sein können ."
Pol15_en.conllu,Pol,10,35,meaningful,meaningful,Judgement,"And I think what we 've learned is that , if you 're a teacher , your words can be meaningful , but if you 're a compassionate teacher , they can be especially meaningful .",bedeutungsvoll,bedeutungsvoll,"Ich glaube , wir haben gelernt , dass die Worte eines Lehrers bedeutend sein können , aber die eines engagierten Lehrers besonders bedeutungsvoll sein können ."
Pol15_en.conllu,Pol,16,3,tough,tough,Judgement,"She was tough , she was strong , she was powerful .",taffe,taffe,"Sie war eine taffe , starke Frau , sie hatte Einfluss ."
Pol15_en.conllu,Pol,16,7,strong,strong,Judgement,"She was tough , she was strong , she was powerful .",starke,stark,"Sie war eine taffe , starke Frau , sie hatte Einfluss ."
Pol15_en.conllu,Pol,16,11,powerful,powerful,Judgement,"She was tough , she was strong , she was powerful .",Einfluss,einfluß,"Sie war eine taffe , starke Frau , sie hatte Einfluss ."
Pol15_en.conllu,Pol,22,5,tough,tough,Appreciation,"And my grandmother was tough , but she was also loving .",stark liebevoll,stark liebevoll,"Meine Großmutter war stark , aber auch liebevoll ."
Pol15_en.conllu,Pol,22,11,loving,loving,Judgement,"And my grandmother was tough , but she was also loving .",liebevoll,liebevoll,"Meine Großmutter war stark , aber auch liebevoll ."
Pol15_en.conllu,Pol,24,7,tight,tight,Judgement,"And she 'd squeeze me so tight I could barely breathe , and then she 'd let me go .",fest,fest,"Sie drückte mich so fest , dass ich kaum atmen konnte . Dann ließ sie mich los ."
Pol15_en.conllu,Pol,29,5,youngest,young,Appreciation,My mom was the youngest of her 10 kids .,jüngste,jung,Meine Mutter war das jüngste ihrer zehn Kinder .
Pol15_en.conllu,Pol,32,13,old,old,Affect,"And I remember , when I was about eight or nine years old , waking up one morning , going into the living room , and all of my cousins were running around .",,,"Ich muss 8 oder 9 gewesen sein , da wachte ich morgens auf und ging in das Wohnzimmer . Alle meine Cousins liefen herum ."
Pol15_en.conllu,Pol,35,17,serious,serious,Judgement,"And I would look at her , and I 'd smile , but she was very serious .",ernst,ernst,"Ich sah sie an und lächelte , aber sie sah sehr ernst aus ."
Pol15_en.conllu,Pol,55,32,old,old,Affect,"Then finally , she said , "" The third thing I want you to promise me is that you 'll never drink alcohol . "" Well , I was nine years old , so I said , "" Yes , Mama . I 'll do that . """,neun,neun,"Schließlich sagte sie : "" Als letztes musst du mir versprechen , dass du niemals Alkohol trinken wirst . "" Ich war neun und so sagte ich : "" Ja , Oma . Ich verspreche es . """
Pol15_en.conllu,Pol,59,9,OK,ok,Appreciation,"I said , "" No , that 's OK .",okay,okay,"Ich sagte : "" Nein , schon okay ."
Pol15_en.conllu,Pol,66,11,right,right,Affect,"I said , "" No , I do n't feel right about that .",,,"Ich sagte : "" Ich will nicht ."
Pol15_en.conllu,Pol,68,14,wrong,wrong,Appreciation,"And then my brother stared at me and said , "" What 's wrong with you ?",denn,denn,"Mein Bruder starrte mich an . Er sagte : "" Was ist denn los mit dir ?"
Pol15_en.conllu,Pol,72,15,special,special,Judgement,"He said , "" Oh , Mama tells all the grandkids that they 're special . """,Besonderes,besonder,"Er sagte : "" Oma erzählt allen Enkeln , dass sie was Besonderes sind . """
Pol15_en.conllu,Pol,77,6,old,old,Affect,"But I 'm 52 years old , and I 'm going to admit to you that I 've never had a drop of alcohol .",alt,alt,"Ich bin 52 Jahre alt und ich gestehe , dass ich noch nie einen Tropfen Alkohol getrunken habe ."
Pol15_en.conllu,Pol,78,11,virtuous,virtuous,Appreciation,I do n't say that because I think that 's virtuous ; I say that because there is power in identity .,tugendhaft,tugendhaft,"Ich sage das nicht , weil ich glaube , dass es tugendhaft ist . Ich sage das , weil Identität Macht hat ."
Pol15_en.conllu,Pol,81,17,special,special,Appreciation,"When I thought about my grandmother , of course she would think all her grandkids were special .",Besonderes,besonder,"Natürlich würde meine Großmutter all ihren Enkeln sagen , sie seien etwas Besonderes ."
Pol15_en.conllu,Pol,86,5,different,different,Appreciation,This country is very different today than it was 40 years ago .,anders,anders,Dieses Land ist anders als vor 40 Jahren .
Pol15_en.conllu,Pol,98,9,comfortable,comfortable,Affect,"And yet , we seem to be very comfortable .",zufrieden,zufrieden,Trotzdem scheinen wir damit ganz zufrieden zu sein .
Pol15_en.conllu,Pol,101,3,interesting,interesting,Judgement,It 's interesting to me .,interessant,interessant,Ich finde das interessant .
Pol15_en.conllu,Pol,105,18,high,high,Appreciation,"We 're actually projecting that in another 10 years , the level of disenfranchisement will be as high as it 's been since prior to the passage of the Voting Rights Act .",hoch,hoch,"Wir prognostizieren , dass in zehn Jahren die Aberkennungsquote der Wahlrechte so hoch sein wird wie vor Verabschiedung des Wahlrechtsgesetzes ."
Pol15_en.conllu,Pol,108,8,young,young,Appreciation,A lot of my clients are very young .,jung,jung,Viele meiner Mandanten sind sehr jung .
Pol15_en.conllu,Pol,114,3,interesting,interesting,Judgement,"It 's interesting , this question of the death penalty .",interessant,interessant,Die Frage der Todesstrafe ist interessant .
Pol15_en.conllu,Pol,122,6,fascinating,fascinating,Judgement,"I mean , it 's fascinating .",faszinierend,faszinierend,Ich finde das faszinierend .
Pol15_en.conllu,Pol,126,6,fascinating,fascinating,Judgement,"I mean , it 's fascinating .",faszinierend,faszinierend,Ich finde das faszinierend .
Pol15_en.conllu,Pol,148,18,unwilling,unwilling,Judgement,"We have a hard time talking about race , and I believe it 's because we are unwilling to commit ourselves to a process of truth and reconciliation .",nicht willens,nicht willens,"Es fällt uns schwer , über Rasse zu sprechen , und ich glaube , das liegt daran , dass wir nicht willens sind , uns dem Prozess der Wahrheit und Versöhnung zu nähern ."
Pol15_en.conllu,Pol,152,3,fascinating,fascinating,Judgement,"It was fascinating , because one of the scholars stood up after the presentation and said , "" Well , you know , it 's deeply troubling to hear what you 're talking about . """,faszinierend,faszinierend,"Es war faszinierend , denn einer der Wissenschaftler stand nach meinem Vortrag auf und sagte : "" Es ist zutiefst verstörend , Sie so reden zu hören . """
Pol15_en.conllu,Pol,154,6,quiet,quiet,Appreciation,"And the room got very quiet , and this woman said , "" There 's no way , with our history , we could ever engage in the systematic killing of human beings .",still,still,"Es wurde ganz still . Dann sagte eine Frau : "" Mit unserer Geschichte ist es unmöglich , dass wir uns jemals wieder für das systematische Töten von Menschen aussprechen ."
Pol15_en.conllu,Pol,157,28,Jewish,jewish,Judgement,"What would it feel like to be living in a world where the nation - state of Germany was executing people , especially if they were disproportionately Jewish ?",Juden,jude,"Wie es sich anfühlen würde , in einer Welt zu leben , in der deutsche Staat Menschen hinrichten ließ , besonders , wenn es viele Juden wären ."
Pol15_en.conllu,Pol,159,4,unconscionable,unconscionable,Judgement,It would be unconscionable .,gewissenlos,gewissenlos,Es wäre gewissenlos .
Pol15_en.conllu,Pol,160,36,white,white,Appreciation,"And yet , in this country , in the states of the Old South , we execute people -- where you 're 11 times more likely to get the death penalty if the victim is white than if the victim is Black , 22 times more likely to get it if the defendant is Black and the victim is white -- in the very states where there are , buried in the ground , the bodies of people who were lynched .",weiß,wissen,"Hier in diesem Land , in den Staaten des alten Südens , richten wir dennoch Menschen hin – es ist 11 - mal wahrscheinlicher zu dem Tode verurteilt zu werden , wenn das Opfer weiß , als wenn es schwarz ist . 22- mal höher , wenn der Angeklagte schwarz und das Opfer weiß ist – in genau den Bundesstaaten , in deren Erde die Körper gelynchter Menschen ruhen ."
Pol15_en.conllu,Pol,160,60,white,white,Appreciation,"And yet , in this country , in the states of the Old South , we execute people -- where you 're 11 times more likely to get the death penalty if the victim is white than if the victim is Black , 22 times more likely to get it if the defendant is Black and the victim is white -- in the very states where there are , buried in the ground , the bodies of people who were lynched .",weiß,weiß,"Hier in diesem Land , in den Staaten des alten Südens , richten wir dennoch Menschen hin – es ist 11 - mal wahrscheinlicher zu dem Tode verurteilt zu werden , wenn das Opfer weiß , als wenn es schwarz ist . 22- mal höher , wenn der Angeklagte schwarz und das Opfer weiß ist – in genau den Bundesstaaten , in deren Erde die Körper gelynchter Menschen ruhen ."
Pol15_en.conllu,Pol,167,7,necessary,necessary,Affect,"And for me , it becomes necessary to integrate the two , because ultimately , we are talking about a need to be more hopeful , more committed , more dedicated to the basic challenges of living in a complex world .",wichtig,wichtig,"Mir erscheint es wichtig , beides zu vereinen . Denn wir reden letztlich darüber dass wir mehr Hoffnung brauchen , mehr Engagement , mehr Hingabe , um in einer komplexen Welt bestehen zu können ."
Pol15_en.conllu,Pol,176,10,much,much,Appreciation,"Well , that orientation of the spirit is very much at the core of what I believe even TED communities have to be engaged in .",,,"Diese geistige Orientierung ist der Kern dessen , wovon ich glaube , dass auch die TED - Gemeinschaften sich dafür engagieren müssen ."
Pol15_en.conllu,Pol,189,5,energizing,energizing,Judgement,It would be so energizing and so empowering .,inspirierend beflügelnd,inspirierend beflügelnd,"Es war so inspirierend , so beflügelnd ."
Pol15_en.conllu,Pol,201,7,tired,tired,Affect,"That 's going to make you tired , tired , tired . """,sehr,sehr,"Sie sagte : "" Das wird Sie sehr , sehr müde machen . """
Pol15_en.conllu,Pol,203,13,courageous,courageous,Appreciation,And I actually believe that the TED community needs to be more courageous .,mutiger,mutig,"Daher glaube ich , die TED - Gemeinschaft sollte mutiger sein ."
Pol15_en.conllu,Pol,217,15,dramatic,dramatic,Judgement,"And finally , I believe that , despite the fact that it is so dramatic and so beautiful and so inspiring and so stimulating , we will ultimately not be judged by our technology , we wo n't be judged by our design , we wo n't be judged by our intellect and reason .",dramatisch,dramatisch,"Und schließlich glaube ich , dass , obwohl sie so dramatisch ist , so schön und inspirierend , und so anregend , wir an dem Ende nicht an unserer Technologie gemessen werden , nicht an den Dingen , die wir entwickeln , nicht an unserem Intellekt und Verstand ."
Pol15_en.conllu,Pol,223,4,tired,tired,Affect,"I do get tired , as we all do .",müde,müde,"Ich werde müde , wie wir alle ."
Pol15_en.conllu,Pol,224,13,important,important,Appreciation,Sometimes those ideas get ahead of our thinking in ways that are important .,wichtige,wichtig,"Manchmal eilen diese Ideen unserem Denken voraus , auf ganz wichtige Art und Weise ."
Pol15_en.conllu,Pol,233,13,straight,straight,Affect,"And because I was up too late and was n't thinking real straight , I started working on a motion .",richtig,richtig,"Und weil es spät war , und ich nicht mehr richtig denken konnte , fing ich an , an einem Antrag zu arbeiten ."
